trip_id,driver_id,rider_id,city,distance_km,fare_amount,status,payment_method,pickup_time,pickup_date,pickup_hour,pickup_day,time_of_day,trip_duration_mins,fare_per_km,day_type,fare_tier
20214,4266,30616,Boston,15.49,21.72,No-Show,Wallet,2023-01-15 00:53:00,2023-01-15,0,Sunday,Night (0-6),46.47,1.4022,Weekend,Premium
20215,8017,12308,New York,0.33,2.75,Completed,Card,2023-01-15 00:54:00,2023-01-15,0,Sunday,Night (0-6),0.98,8.3333,Weekend,Budget
20216,3100,97927,Seattle,17.01,42.9,Completed,Cash,2023-01-15 00:55:00,2023-01-15,0,Sunday,Night (0-6),51.03,2.522,Weekend,Premium
20217,8129,98673,San Francisco,14.22,29.22,Completed,UPI,2023-01-15 00:56:00,2023-01-15,0,Sunday,Night (0-6),42.67,2.0549,Weekend,Premium
20218,9095,84525,Chicago,10.92,16.37,Cancelled,Card,2023-01-15 00:57:00,2023-01-15,0,Sunday,Night (0-6),32.77,1.4991,Weekend,Standard
20219,9876,42383,San Francisco,6.03,11.32,Completed,Card,2023-01-15 00:58:00,2023-01-15,0,Sunday,Night (0-6),18.08,1.8773,Weekend,Budget
20220,3226,21748,New York,5.29,9.04,Completed,Card,2023-01-15 00:59:00,2023-01-15,0,Sunday,Night (0-6),15.87,1.7089,Weekend,Budget
20221,5388,63463,Seattle,3.11,6.14,Cancelled,Cash,2023-01-15 01:00:00,2023-01-15,1,Sunday,Night (0-6),9.33,1.9743,Weekend,Budget
20222,3422,64032,Chicago,7.38,19.59,Completed,Wallet,2023-01-15 01:01:00,2023-01-15,1,Sunday,Night (0-6),22.13,2.6545,Weekend,Premium
20223,8226,24402,Boston,6.1,18.01,Completed,Cash,2023-01-15 01:02:00,2023-01-15,1,Sunday,Night (0-6),18.3,2.9525,Weekend,Standard
20224,8316,30710,Boston,5.3,13.99,Completed,Card,2023-01-15 01:03:00,2023-01-15,1,Sunday,Night (0-6),15.9,2.6396,Weekend,Standard
20225,3843,50938,Chicago,10.63,22.45,Cancelled,Wallet,2023-01-15 01:04:00,2023-01-15,1,Sunday,Night (0-6),31.88,2.1119,Weekend,Premium
20226,5111,88058,Chicago,3.75,12.6,Completed,UPI,2023-01-15 01:05:00,2023-01-15,1,Sunday,Night (0-6),11.25,3.36,Weekend,Budget
20227,6659,61353,Boston,3.09,7.84,No-Show,Cash,2023-01-15 01:06:00,2023-01-15,1,Sunday,Night (0-6),9.27,2.5372,Weekend,Budget
20228,2903,25371,New York,11.91,27.84,Completed,Wallet,2023-01-15 01:07:00,2023-01-15,1,Sunday,Night (0-6),35.73,2.3375,Weekend,Premium
20229,5224,31816,New York,10.5,19.74,Cancelled,Wallet,2023-01-15 01:08:00,2023-01-15,1,Sunday,Night (0-6),31.5,1.88,Weekend,Premium
20230,5979,96027,Boston,3.82,9.1,Completed,Wallet,2023-01-15 01:09:00,2023-01-15,1,Sunday,Night (0-6),11.47,2.3822,Weekend,Budget
20231,6363,53181,San Francisco,2.83,6.45,Completed,Card,2023-01-15 01:10:00,2023-01-15,1,Sunday,Night (0-6),8.48,2.2792,Weekend,Budget
20232,1425,50160,New York,9.51,25.54,Completed,Cash,2023-01-15 01:11:00,2023-01-15,1,Sunday,Night (0-6),28.53,2.6856,Weekend,Premium
20233,3401,77738,New York,5.9,12.54,Completed,Card,2023-01-15 01:12:00,2023-01-15,1,Sunday,Night (0-6),17.7,2.1254,Weekend,Budget
20234,9941,92438,New York,2.14,5.42,Completed,Wallet,2023-01-15 01:13:00,2023-01-15,1,Sunday,Night (0-6),6.42,2.5327,Weekend,Budget
20235,8248,31481,Los Angeles,8.37,20.25,Completed,Wallet,2023-01-15 01:14:00,2023-01-15,1,Sunday,Night (0-6),25.12,2.4194,Weekend,Premium
20236,1043,59387,Los Angeles,8.44,19.57,Completed,UPI,2023-01-15 01:15:00,2023-01-15,1,Sunday,Night (0-6),25.32,2.3187,Weekend,Premium
20237,7298,97983,Chicago,6.91,17.38,Completed,UPI,2023-01-15 01:16:00,2023-01-15,1,Sunday,Night (0-6),20.73,2.5152,Weekend,Standard
20238,6042,47161,New York,5.25,12.54,Completed,UPI,2023-01-15 01:17:00,2023-01-15,1,Sunday,Night (0-6),15.75,2.3886,Weekend,Budget
20239,2559,60419,Los Angeles,14.41,38.29,Completed,Wallet,2023-01-15 01:18:00,2023-01-15,1,Sunday,Night (0-6),43.23,2.6572,Weekend,Premium
20240,7035,19707,New York,6.59,20.03,Cancelled,Card,2023-01-15 01:19:00,2023-01-15,1,Sunday,Night (0-6),19.77,3.0395,Weekend,Premium
20241,8071,99993,New York,2.16,5.58,Completed,Wallet,2023-01-15 01:20:00,2023-01-15,1,Sunday,Night (0-6),6.48,2.5833,Weekend,Budget
20242,5194,20537,Seattle,6.96,21.09,Completed,Card,2023-01-15 01:21:00,2023-01-15,1,Sunday,Night (0-6),20.88,3.0302,Weekend,Premium
20243,4951,66170,Seattle,8.03,19.5,Completed,Card,2023-01-15 01:22:00,2023-01-15,1,Sunday,Night (0-6),24.08,2.4284,Weekend,Premium
20244,1147,23352,Chicago,8.2,23.78,Completed,Card,2023-01-15 01:23:00,2023-01-15,1,Sunday,Night (0-6),24.6,2.9,Weekend,Premium
20245,3170,52248,Boston,12.46,29.97,Completed,Card,2023-01-15 01:24:00,2023-01-15,1,Sunday,Night (0-6),37.38,2.4053,Weekend,Premium
20246,9303,76733,Boston,7.94,14.69,Cancelled,Card,2023-01-15 01:25:00,2023-01-15,1,Sunday,Night (0-6),23.82,1.8501,Weekend,Standard
20247,6118,37752,Seattle,6.34,18.11,Completed,UPI,2023-01-15 01:26:00,2023-01-15,1,Sunday,Night (0-6),19.02,2.8565,Weekend,Standard
20248,8155,95852,Seattle,7.3,15.48,Completed,Wallet,2023-01-15 01:27:00,2023-01-15,1,Sunday,Night (0-6),21.9,2.1205,Weekend,Standard
20249,8297,16481,New York,3.35,8.45,Completed,Wallet,2023-01-15 01:28:00,2023-01-15,1,Sunday,Night (0-6),10.05,2.5224,Weekend,Budget
20250,5163,69061,Chicago,1.78,5.21,Cancelled,Card,2023-01-15 01:29:00,2023-01-15,1,Sunday,Night (0-6),5.33,2.927,Weekend,Budget
20251,9026,11628,Los Angeles,6.67,14.55,Completed,Card,2023-01-15 01:30:00,2023-01-15,1,Sunday,Night (0-6),20.02,2.1814,Weekend,Standard
20252,9067,87944,San Francisco,5.47,11.99,Completed,UPI,2023-01-15 01:31:00,2023-01-15,1,Sunday,Night (0-6),16.42,2.192,Weekend,Budget
20253,3939,91082,Seattle,5.68,10.44,Cancelled,UPI,2023-01-15 01:32:00,2023-01-15,1,Sunday,Night (0-6),17.03,1.838,Weekend,Budget
20254,6727,94821,Chicago,6.16,16.96,Completed,UPI,2023-01-15 01:33:00,2023-01-15,1,Sunday,Night (0-6),18.48,2.7532,Weekend,Standard
20255,9064,52511,New York,10.64,18.42,Completed,Cash,2023-01-15 01:34:00,2023-01-15,1,Sunday,Night (0-6),31.92,1.7312,Weekend,Premium
20256,4616,18735,Boston,7.26,13.95,Completed,Cash,2023-01-15 01:35:00,2023-01-15,1,Sunday,Night (0-6),21.78,1.9215,Weekend,Standard
20257,6405,95337,Los Angeles,6.87,14.82,Completed,Cash,2023-01-15 01:36:00,2023-01-15,1,Sunday,Night (0-6),20.62,2.1572,Weekend,Standard
20258,8285,67298,Chicago,2.94,9.79,Completed,Wallet,2023-01-15 01:37:00,2023-01-15,1,Sunday,Night (0-6),8.82,3.3299,Weekend,Budget
20259,9351,86905,Seattle,2.08,8.67,Completed,UPI,2023-01-15 01:38:00,2023-01-15,1,Sunday,Night (0-6),6.23,4.1683,Weekend,Budget
20260,6880,76529,Boston,9.57,14.9,Completed,UPI,2023-01-15 01:39:00,2023-01-15,1,Sunday,Night (0-6),28.72,1.5569,Weekend,Standard
20261,2013,73150,Chicago,12.07,23.47,Completed,UPI,2023-01-15 01:40:00,2023-01-15,1,Sunday,Night (0-6),36.22,1.9445,Weekend,Premium
20262,9743,23168,San Francisco,3.67,8.24,Completed,UPI,2023-01-15 01:41:00,2023-01-15,1,Sunday,Night (0-6),11.02,2.2452,Weekend,Budget
20263,8391,22578,Chicago,6.42,17.87,Completed,Cash,2023-01-15 01:42:00,2023-01-15,1,Sunday,Night (0-6),19.27,2.7835,Weekend,Standard
20264,2175,79962,Seattle,8.36,18.94,Completed,Card,2023-01-15 01:43:00,2023-01-15,1,Sunday,Night (0-6),25.08,2.2656,Weekend,Premium
20265,6247,79051,San Francisco,7.18,13.84,Completed,UPI,2023-01-15 01:44:00,2023-01-15,1,Sunday,Night (0-6),21.53,1.9276,Weekend,Standard
20266,8518,15653,Los Angeles,2.17,7.86,Completed,Wallet,2023-01-15 01:45:00,2023-01-15,1,Sunday,Night (0-6),6.52,3.6221,Weekend,Budget
20267,7290,71145,New York,9.45,19.81,No-Show,Cash,2023-01-15 01:46:00,2023-01-15,1,Sunday,Night (0-6),28.35,2.0963,Weekend,Premium
20268,2308,73061,Seattle,9.03,16.03,Completed,Wallet,2023-01-15 01:47:00,2023-01-15,1,Sunday,Night (0-6),27.08,1.7752,Weekend,Standard
20269,5827,47179,Seattle,3.94,6.62,Completed,UPI,2023-01-15 01:48:00,2023-01-15,1,Sunday,Night (0-6),11.82,1.6802,Weekend,Budget
20270,6264,23353,New York,8.18,17.54,Completed,Wallet,2023-01-15 01:49:00,2023-01-15,1,Sunday,Night (0-6),24.53,2.1443,Weekend,Standard
20271,2777,38300,San Francisco,8.7,15.0,Completed,UPI,2023-01-15 01:50:00,2023-01-15,1,Sunday,Night (0-6),26.1,1.7241,Weekend,Standard
20272,1059,64998,Los Angeles,5.38,10.62,Completed,Cash,2023-01-15 01:51:00,2023-01-15,1,Sunday,Night (0-6),16.13,1.974,Weekend,Budget
20273,7986,71374,Chicago,4.17,12.49,Completed,UPI,2023-01-15 01:52:00,2023-01-15,1,Sunday,Night (0-6),12.52,2.9952,Weekend,Budget
20274,8860,57382,Chicago,6.4,16.23,Completed,Card,2023-01-15 01:53:00,2023-01-15,1,Sunday,Night (0-6),19.2,2.5359,Weekend,Standard
20275,9527,67002,Los Angeles,7.07,14.48,Completed,UPI,2023-01-15 01:54:00,2023-01-15,1,Sunday,Night (0-6),21.22,2.0481,Weekend,Standard
20276,2592,98223,San Francisco,7.22,14.77,Completed,Wallet,2023-01-15 01:55:00,2023-01-15,1,Sunday,Night (0-6),21.67,2.0457,Weekend,Standard
20277,5380,87039,San Francisco,2.33,7.63,Completed,Card,2023-01-15 01:56:00,2023-01-15,1,Sunday,Night (0-6),6.98,3.2747,Weekend,Budget
20278,7097,26539,New York,8.2,16.23,Cancelled,UPI,2023-01-15 01:57:00,2023-01-15,1,Sunday,Night (0-6),24.6,1.9793,Weekend,Standard
20279,7458,19120,Seattle,5.55,13.82,Cancelled,Card,2023-01-15 01:58:00,2023-01-15,1,Sunday,Night (0-6),16.65,2.4901,Weekend,Standard
20280,6717,49655,New York,5.04,13.76,Completed,Cash,2023-01-15 01:59:00,2023-01-15,1,Sunday,Night (0-6),15.12,2.7302,Weekend,Standard
20281,5166,52995,Los Angeles,7.06,18.41,Completed,Wallet,2023-01-15 02:00:00,2023-01-15,2,Sunday,Night (0-6),21.18,2.6076,Weekend,Premium
20282,7488,80992,Chicago,12.4,21.65,Completed,UPI,2023-01-15 02:01:00,2023-01-15,2,Sunday,Night (0-6),37.2,1.746,Weekend,Premium
20283,9157,90229,Boston,5.56,13.13,Cancelled,Wallet,2023-01-15 02:02:00,2023-01-15,2,Sunday,Night (0-6),16.68,2.3615,Weekend,Standard
20284,6419,51837,San Francisco,5.65,13.15,Completed,Card,2023-01-15 02:03:00,2023-01-15,2,Sunday,Night (0-6),16.95,2.3274,Weekend,Standard
20285,9334,94235,Los Angeles,2.79,7.92,Completed,Card,2023-01-15 02:04:00,2023-01-15,2,Sunday,Night (0-6),8.37,2.8387,Weekend,Budget
20286,2046,86723,Boston,5.46,9.54,Completed,Card,2023-01-15 02:05:00,2023-01-15,2,Sunday,Night (0-6),16.38,1.7473,Weekend,Budget
20287,8636,93034,Los Angeles,0.12,5.01,Completed,Wallet,2023-01-15 02:06:00,2023-01-15,2,Sunday,Night (0-6),0.37,41.75,Weekend,Budget
20288,5187,60471,Chicago,10.27,26.69,Completed,Card,2023-01-15 02:07:00,2023-01-15,2,Sunday,Night (0-6),30.82,2.5988,Weekend,Premium
20289,4340,10356,Boston,6.28,13.78,Completed,UPI,2023-01-15 02:08:00,2023-01-15,2,Sunday,Night (0-6),18.83,2.1943,Weekend,Standard
20290,7177,70336,San Francisco,9.3,22.37,Completed,Wallet,2023-01-15 02:09:00,2023-01-15,2,Sunday,Night (0-6),27.9,2.4054,Weekend,Premium
20291,5773,69289,Los Angeles,8.47,17.8,Completed,Wallet,2023-01-15 02:10:00,2023-01-15,2,Sunday,Night (0-6),25.42,2.1015,Weekend,Standard
20292,4435,37955,Los Angeles,13.42,33.75,Completed,Wallet,2023-01-15 02:11:00,2023-01-15,2,Sunday,Night (0-6),40.27,2.5149,Weekend,Premium
20293,8300,82701,New York,11.37,23.88,Cancelled,Cash,2023-01-15 02:12:00,2023-01-15,2,Sunday,Night (0-6),34.12,2.1003,Weekend,Premium
20294,7902,36436,Chicago,9.86,16.64,Completed,Card,2023-01-15 02:13:00,2023-01-15,2,Sunday,Night (0-6),29.58,1.6876,Weekend,Standard
20295,6799,56957,Los Angeles,5.78,12.93,Completed,Cash,2023-01-15 02:14:00,2023-01-15,2,Sunday,Night (0-6),17.33,2.237,Weekend,Standard
20296,1965,52300,San Francisco,8.73,21.44,Completed,Cash,2023-01-15 02:15:00,2023-01-15,2,Sunday,Night (0-6),26.18,2.4559,Weekend,Premium
20297,8444,94819,Boston,9.41,28.09,Completed,UPI,2023-01-15 02:16:00,2023-01-15,2,Sunday,Night (0-6),28.23,2.9851,Weekend,Premium
20298,7678,43787,New York,17.7,48.2,Completed,Cash,2023-01-15 02:17:00,2023-01-15,2,Sunday,Night (0-6),53.1,2.7232,Weekend,Premium
20299,1500,16445,Seattle,5.53,15.35,Completed,Card,2023-01-15 02:18:00,2023-01-15,2,Sunday,Night (0-6),16.58,2.7758,Weekend,Standard
20300,5554,99320,Boston,5.26,17.85,Completed,Wallet,2023-01-15 02:19:00,2023-01-15,2,Sunday,Night (0-6),15.78,3.3935,Weekend,Standard
20301,1049,55639,Seattle,4.76,10.57,Completed,Cash,2023-01-15 02:20:00,2023-01-15,2,Sunday,Night (0-6),14.28,2.2206,Weekend,Budget
20302,1987,19179,Seattle,9.77,22.17,Completed,Wallet,2023-01-15 02:21:00,2023-01-15,2,Sunday,Night (0-6),29.32,2.2692,Weekend,Premium
20303,7771,43841,Seattle,6.66,16.23,Completed,UPI,2023-01-15 02:22:00,2023-01-15,2,Sunday,Night (0-6),19.98,2.4369,Weekend,Standard
20304,2115,18552,Boston,4.41,11.81,Completed,Cash,2023-01-15 02:23:00,2023-01-15,2,Sunday,Night (0-6),13.23,2.678,Weekend,Budget
20305,4932,88337,New York,7.07,18.98,Completed,Wallet,2023-01-15 02:24:00,2023-01-15,2,Sunday,Night (0-6),21.22,2.6846,Weekend,Premium
20306,5434,45775,Los Angeles,6.24,13.34,No-Show,Wallet,2023-01-15 02:25:00,2023-01-15,2,Sunday,Night (0-6),18.72,2.1378,Weekend,Standard
20307,4567,74577,Seattle,4.36,10.35,Completed,UPI,2023-01-15 02:26:00,2023-01-15,2,Sunday,Night (0-6),13.08,2.3739,Weekend,Budget
20308,2658,29941,Chicago,8.16,17.74,No-Show,Cash,2023-01-15 02:27:00,2023-01-15,2,Sunday,Night (0-6),24.48,2.174,Weekend,Standard
20309,8944,60021,Chicago,8.07,15.0,Completed,Cash,2023-01-15 02:28:00,2023-01-15,2,Sunday,Night (0-6),24.22,1.8587,Weekend,Standard
20310,6800,73702,Seattle,1.95,7.72,Completed,Card,2023-01-15 02:29:00,2023-01-15,2,Sunday,Night (0-6),5.85,3.959,Weekend,Budget
20311,5376,49049,Boston,5.35,14.87,Completed,Cash,2023-01-15 02:30:00,2023-01-15,2,Sunday,Night (0-6),16.05,2.7794,Weekend,Standard
20312,9017,27260,Boston,7.31,17.23,Completed,Cash,2023-01-15 02:31:00,2023-01-15,2,Sunday,Night (0-6),21.93,2.357,Weekend,Standard
20313,3815,62916,Chicago,9.31,25.56,Completed,Wallet,2023-01-15 02:32:00,2023-01-15,2,Sunday,Night (0-6),27.93,2.7454,Weekend,Premium
20314,1970,77355,San Francisco,2.34,5.57,Completed,Wallet,2023-01-15 02:33:00,2023-01-15,2,Sunday,Night (0-6),7.02,2.3803,Weekend,Budget
20315,8820,39150,Seattle,6.66,17.67,Completed,Card,2023-01-15 02:34:00,2023-01-15,2,Sunday,Night (0-6),19.98,2.6532,Weekend,Standard
20316,6512,75537,San Francisco,9.86,17.3,Cancelled,Wallet,2023-01-15 02:35:00,2023-01-15,2,Sunday,Night (0-6),29.58,1.7546,Weekend,Standard
20317,1207,36268,Boston,8.32,15.44,Completed,UPI,2023-01-15 02:36:00,2023-01-15,2,Sunday,Night (0-6),24.97,1.8558,Weekend,Standard
20318,1259,14915,Seattle,6.84,13.81,Completed,Card,2023-01-15 02:37:00,2023-01-15,2,Sunday,Night (0-6),20.52,2.019,Weekend,Standard
20319,6025,99596,Seattle,9.45,13.33,Completed,Wallet,2023-01-15 02:38:00,2023-01-15,2,Sunday,Night (0-6),28.35,1.4106,Weekend,Standard
20320,5358,16171,Chicago,10.59,26.55,Completed,Card,2023-01-15 02:39:00,2023-01-15,2,Sunday,Night (0-6),31.77,2.5071,Weekend,Premium
20321,9974,77840,Seattle,3.89,9.26,Completed,Wallet,2023-01-15 02:40:00,2023-01-15,2,Sunday,Night (0-6),11.67,2.3805,Weekend,Budget
20322,1504,13002,New York,5.03,9.13,No-Show,UPI,2023-01-15 02:41:00,2023-01-15,2,Sunday,Night (0-6),15.08,1.8151,Weekend,Budget
20323,2759,40507,Seattle,3.43,9.19,Completed,UPI,2023-01-15 02:42:00,2023-01-15,2,Sunday,Night (0-6),10.28,2.6793,Weekend,Budget
20324,8514,17927,Los Angeles,10.25,18.86,Completed,Cash,2023-01-15 02:43:00,2023-01-15,2,Sunday,Night (0-6),30.75,1.84,Weekend,Premium
20325,8760,73311,New York,5.84,8.89,Cancelled,UPI,2023-01-15 02:44:00,2023-01-15,2,Sunday,Night (0-6),17.52,1.5223,Weekend,Budget
20326,4794,29540,Seattle,11.42,27.44,Completed,Wallet,2023-01-15 02:45:00,2023-01-15,2,Sunday,Night (0-6),34.27,2.4028,Weekend,Premium
20327,4590,29698,Seattle,9.06,15.09,Completed,Wallet,2023-01-15 02:46:00,2023-01-15,2,Sunday,Night (0-6),27.18,1.6656,Weekend,Standard
20328,7970,31709,Seattle,4.68,15.72,No-Show,UPI,2023-01-15 02:47:00,2023-01-15,2,Sunday,Night (0-6),14.03,3.359,Weekend,Standard
20329,9980,14880,Seattle,6.41,17.81,Completed,UPI,2023-01-15 02:48:00,2023-01-15,2,Sunday,Night (0-6),19.23,2.7785,Weekend,Standard
20330,7285,22725,Seattle,3.05,8.13,Completed,UPI,2023-01-15 02:49:00,2023-01-15,2,Sunday,Night (0-6),9.15,2.6656,Weekend,Budget
20331,4329,76830,Seattle,4.44,13.9,Completed,UPI,2023-01-15 02:50:00,2023-01-15,2,Sunday,Night (0-6),13.32,3.1306,Weekend,Standard
20332,5012,73023,San Francisco,9.07,24.61,Completed,Card,2023-01-15 02:51:00,2023-01-15,2,Sunday,Night (0-6),27.22,2.7133,Weekend,Premium
20333,3092,15296,San Francisco,6.17,13.28,Completed,Wallet,2023-01-15 02:52:00,2023-01-15,2,Sunday,Night (0-6),18.52,2.1524,Weekend,Standard
20334,3967,88243,San Francisco,10.95,26.31,Completed,UPI,2023-01-15 02:53:00,2023-01-15,2,Sunday,Night (0-6),32.85,2.4027,Weekend,Premium
20335,2675,62963,Boston,7.15,15.81,Completed,Wallet,2023-01-15 02:54:00,2023-01-15,2,Sunday,Night (0-6),21.45,2.2112,Weekend,Standard
20336,5396,96490,Boston,3.99,10.93,Cancelled,UPI,2023-01-15 02:55:00,2023-01-15,2,Sunday,Night (0-6),11.97,2.7393,Weekend,Budget
20337,1287,13458,Seattle,8.27,16.17,Completed,UPI,2023-01-15 02:56:00,2023-01-15,2,Sunday,Night (0-6),24.82,1.9553,Weekend,Standard
20338,1785,33805,New York,6.32,11.94,Completed,UPI,2023-01-15 02:57:00,2023-01-15,2,Sunday,Night (0-6),18.97,1.8892,Weekend,Budget
20339,3316,46229,New York,3.67,8.53,Completed,Card,2023-01-15 02:58:00,2023-01-15,2,Sunday,Night (0-6),11.02,2.3243,Weekend,Budget
20340,3838,81189,New York,3.99,9.91,Completed,UPI,2023-01-15 02:59:00,2023-01-15,2,Sunday,Night (0-6),11.97,2.4837,Weekend,Budget
20341,8229,73395,San Francisco,8.89,17.56,Completed,Card,2023-01-15 03:00:00,2023-01-15,3,Sunday,Night (0-6),26.67,1.9753,Weekend,Standard
20342,9137,63983,Los Angeles,9.91,19.1,Completed,Cash,2023-01-15 03:01:00,2023-01-15,3,Sunday,Night (0-6),29.73,1.9273,Weekend,Premium
20343,9118,13302,Los Angeles,3.12,11.8,Completed,Cash,2023-01-15 03:02:00,2023-01-15,3,Sunday,Night (0-6),9.37,3.7821,Weekend,Budget
20344,2265,38081,Chicago,5.52,17.14,Cancelled,Wallet,2023-01-15 03:03:00,2023-01-15,3,Sunday,Night (0-6),16.57,3.1051,Weekend,Standard
20345,3983,29787,Chicago,11.96,27.44,Completed,UPI,2023-01-15 03:04:00,2023-01-15,3,Sunday,Night (0-6),35.88,2.2943,Weekend,Premium
20346,6901,73717,Seattle,6.68,13.76,Completed,Card,2023-01-15 03:05:00,2023-01-15,3,Sunday,Night (0-6),20.03,2.0599,Weekend,Standard
20347,8931,88532,Seattle,6.66,14.28,Completed,Cash,2023-01-15 03:06:00,2023-01-15,3,Sunday,Night (0-6),19.98,2.1441,Weekend,Standard
20348,9143,35833,San Francisco,7.99,23.31,Completed,UPI,2023-01-15 03:07:00,2023-01-15,3,Sunday,Night (0-6),23.97,2.9174,Weekend,Premium
20349,9030,80653,Chicago,8.59,17.83,Completed,Cash,2023-01-15 03:08:00,2023-01-15,3,Sunday,Night (0-6),25.77,2.0757,Weekend,Standard
20350,9262,72242,Los Angeles,2.31,5.2,Completed,Wallet,2023-01-15 03:09:00,2023-01-15,3,Sunday,Night (0-6),6.93,2.2511,Weekend,Budget
20351,1611,24088,Boston,8.06,19.56,Completed,UPI,2023-01-15 03:10:00,2023-01-15,3,Sunday,Night (0-6),24.18,2.4268,Weekend,Premium
20352,8228,40876,San Francisco,9.71,18.68,Cancelled,Card,2023-01-15 03:11:00,2023-01-15,3,Sunday,Night (0-6),29.13,1.9238,Weekend,Premium
20353,4523,67272,Boston,13.82,24.21,Completed,Card,2023-01-15 03:12:00,2023-01-15,3,Sunday,Night (0-6),41.47,1.7518,Weekend,Premium
20354,6512,73199,Chicago,0.64,4.24,Completed,UPI,2023-01-15 03:13:00,2023-01-15,3,Sunday,Night (0-6),1.92,6.625,Weekend,Budget
20355,4702,24537,Boston,8.99,14.38,Completed,Wallet,2023-01-15 03:14:00,2023-01-15,3,Sunday,Night (0-6),26.97,1.5996,Weekend,Standard
20356,6424,40808,New York,2.36,8.33,Completed,Cash,2023-01-15 03:15:00,2023-01-15,3,Sunday,Night (0-6),7.08,3.5297,Weekend,Budget
20357,9382,67513,San Francisco,9.42,18.82,Cancelled,Card,2023-01-15 03:16:00,2023-01-15,3,Sunday,Night (0-6),28.27,1.9979,Weekend,Premium
20358,2628,95428,San Francisco,7.6,16.45,Completed,Wallet,2023-01-15 03:17:00,2023-01-15,3,Sunday,Night (0-6),22.8,2.1645,Weekend,Standard
20359,8907,68661,Seattle,7.98,20.0,No-Show,Cash,2023-01-15 03:18:00,2023-01-15,3,Sunday,Night (0-6),23.93,2.5063,Weekend,Premium
20360,4372,33896,Chicago,3.73,6.32,Completed,Card,2023-01-15 03:19:00,2023-01-15,3,Sunday,Night (0-6),11.18,1.6944,Weekend,Budget
20361,9208,18067,Los Angeles,4.03,11.22,Completed,Card,2023-01-15 03:20:00,2023-01-15,3,Sunday,Night (0-6),12.08,2.7841,Weekend,Budget
20362,4139,54394,Boston,3.54,9.72,Completed,Cash,2023-01-15 03:21:00,2023-01-15,3,Sunday,Night (0-6),10.62,2.7458,Weekend,Budget
20363,3259,24824,Boston,8.05,11.26,Completed,Cash,2023-01-15 03:22:00,2023-01-15,3,Sunday,Night (0-6),24.15,1.3988,Weekend,Budget
20364,3250,96315,Seattle,11.86,25.05,No-Show,Wallet,2023-01-15 03:23:00,2023-01-15,3,Sunday,Night (0-6),35.58,2.1121,Weekend,Premium
20365,7121,99622,Boston,5.76,10.09,Cancelled,Card,2023-01-15 03:24:00,2023-01-15,3,Sunday,Night (0-6),17.28,1.7517,Weekend,Budget
20366,9181,62937,Boston,9.73,21.18,Cancelled,Card,2023-01-15 03:25:00,2023-01-15,3,Sunday,Night (0-6),29.18,2.1768,Weekend,Premium
20367,1283,42069,Chicago,6.06,17.31,Completed,Cash,2023-01-15 03:26:00,2023-01-15,3,Sunday,Night (0-6),18.18,2.8564,Weekend,Standard
20368,6725,66542,Boston,5.22,15.26,Cancelled,Wallet,2023-01-15 03:27:00,2023-01-15,3,Sunday,Night (0-6),15.67,2.9234,Weekend,Standard
20369,8918,87636,Seattle,6.49,13.06,Completed,Cash,2023-01-15 03:28:00,2023-01-15,3,Sunday,Night (0-6),19.47,2.0123,Weekend,Standard
20370,6237,55243,Seattle,4.48,8.5,Completed,UPI,2023-01-15 03:29:00,2023-01-15,3,Sunday,Night (0-6),13.43,1.8973,Weekend,Budget
20371,9794,78226,New York,1.86,8.04,Completed,Cash,2023-01-15 03:30:00,2023-01-15,3,Sunday,Night (0-6),5.58,4.3226,Weekend,Budget
20372,5075,47924,Seattle,10.85,29.08,Completed,UPI,2023-01-15 03:31:00,2023-01-15,3,Sunday,Night (0-6),32.55,2.6802,Weekend,Premium
20373,7162,91937,Seattle,5.93,15.55,Completed,Wallet,2023-01-15 03:32:00,2023-01-15,3,Sunday,Night (0-6),17.78,2.6223,Weekend,Standard
20374,8636,73330,Boston,10.13,19.28,Completed,UPI,2023-01-15 03:33:00,2023-01-15,3,Sunday,Night (0-6),30.38,1.9033,Weekend,Premium
20375,6737,95764,New York,6.81,17.85,Completed,Card,2023-01-15 03:34:00,2023-01-15,3,Sunday,Night (0-6),20.43,2.6211,Weekend,Standard
20376,9992,64824,Boston,6.23,12.3,Cancelled,Wallet,2023-01-15 03:35:00,2023-01-15,3,Sunday,Night (0-6),18.68,1.9743,Weekend,Budget
20377,9951,45675,Los Angeles,7.29,12.63,Cancelled,Cash,2023-01-15 03:36:00,2023-01-15,3,Sunday,Night (0-6),21.87,1.7325,Weekend,Budget
20378,9002,23221,Seattle,9.94,25.92,Completed,Wallet,2023-01-15 03:37:00,2023-01-15,3,Sunday,Night (0-6),29.82,2.6076,Weekend,Premium
